rank,document,verdict
1,dok342.txt,AC
2,dok103.txt,WA
3,dok32.txt,WA
4,dok142.txt,AC
5,dok71.txt,AC
6,dok140.txt,WA
7,dok69.txt,WA
8,dok394.txt,AC
9,dok139.txt,WA
10,dok68.txt,WA
11,dok271.txt,WA
12,dok327.txt,WA
13,dok343.txt,WA
14,dok230.txt,WA
15,dok304.txt,WA
16,dok268.txt,WA
17,dok325.txt,WA
18,dok14.txt,WA
19,dok167.txt,WA
20,dok316.txt,WA
21,dok85.txt,WA
22,dok239.txt,WA
23,dok397.txt,WA
24,dok280.txt,WA
25,dok13.txt,WA
26,dok84.txt,WA
27,dok179.txt,WA
28,dok19.txt,WA
29,dok90.txt,WA
30,dok80.txt,WA
31,dok9.txt,WA
32,dok385.txt,WA
33,dok3.txt,WA
34,dok74.txt,WA
35,dok10.txt,WA
36,dok81.txt,WA
37,dok12.txt,WA
38,dok83.txt,WA
39,dok79.txt,WA
40,dok8.txt,WA
41,dok383.txt,WA
42,dok15.txt,WA
43,dok86.txt,WA
44,dok388.txt,WA
45,dok2.txt,WA
46,dok73.txt,WA
47,dok20.txt,WA
48,dok91.txt,WA
49,dok303.txt,WA
50,dok382.txt,WA
