rank,document,verdict
1,dok262.txt,WA
2,dok278.txt,WA
3,dok148.txt,AC
4,dok285.txt,AC
5,dok293.txt,WA
6,dok181.txt,WA
7,dok337.txt,WA
8,dok231.txt,WA
9,dok351.txt,WA
10,dok366.txt,WA
11,dok256.txt,WA
12,dok379.txt,WA
13,dok228.txt,WA
14,dok149.txt,WA
15,dok400.txt,WA
16,dok253.txt,WA
17,dok247.txt,WA
18,dok257.txt,WA
19,dok338.txt,WA
20,dok272.txt,WA
21,dok222.txt,WA
22,dok298.txt,WA
23,dok161.txt,WA
24,dok235.txt,WA
25,dok275.txt,WA
26,dok352.txt,WA
27,dok172.txt,WA
28,dok347.txt,WA
29,dok260.txt,WA
30,dok232.txt,WA
31,dok368.txt,WA
32,dok365.txt,WA
33,dok234.txt,WA
34,dok274.txt,WA
35,dok282.txt,WA
36,dok230.txt,WA
37,dok248.txt,WA
38,dok288.txt,WA
39,dok143.txt,WA
40,dok158.txt,WA
41,dok286.txt,WA
42,dok237.txt,WA
43,dok314.txt,WA
44,dok195.txt,WA
45,dok16.txt,WA
46,dok266.txt,WA
47,dok87.txt,WA
48,dok140.txt,WA
49,dok69.txt,WA
50,dok227.txt,WA
