rank,document,verdict
1,dok145.txt,AC
2,dok276.txt,AC
3,dok296.txt,WA
4,dok362.txt,WA
5,dok368.txt,WA
6,dok228.txt,WA
7,dok281.txt,WA
8,dok283.txt,WA
9,dok225.txt,WA
10,dok148.txt,WA
11,dok285.txt,WA
12,dok205.txt,WA
13,dok377.txt,WA
14,dok275.txt,WA
15,dok363.txt,WA
16,dok218.txt,WA
17,dok161.txt,WA
18,dok253.txt,WA
19,dok272.txt,WA
20,dok212.txt,WA
21,dok249.txt,WA
22,dok144.txt,WA
23,dok399.txt,WA
24,dok369.txt,WA
25,dok234.txt,WA
26,dok143.txt,WA
27,dok158.txt,WA
28,dok286.txt,WA
29,dok307.txt,WA
30,dok192.txt,WA
31,dok231.txt,WA
32,dok351.txt,WA
33,dok365.txt,WA
34,dok215.txt,WA
35,dok110.txt,WA
36,dok39.txt,WA
37,dok210.txt,WA
38,dok401.txt,WA
39,dok251.txt,WA
40,dok379.txt,WA
41,dok256.txt,WA
42,dok366.txt,WA
43,dok257.txt,WA
44,dok108.txt,WA
45,dok37.txt,WA
46,dok248.txt,WA
47,dok230.txt,WA
48,dok367.txt,WA
49,dok341.txt,WA
50,dok338.txt,WA
