rank,document,verdict
1,dok7.txt,AC
2,dok78.txt,AC
3,dok325.txt,AC
4,dok268.txt,AC
5,dok14.txt,WA
6,dok167.txt,WA
7,dok316.txt,WA
8,dok85.txt,WA
9,dok1.txt,WA
10,dok72.txt,WA
11,dok133.txt,WA
12,dok62.txt,WA
13,dok162.txt,WA
14,dok20.txt,WA
15,dok91.txt,WA
16,dok124.txt,WA
17,dok53.txt,WA
18,dok18.txt,WA
19,dok89.txt,WA
20,dok79.txt,WA
21,dok8.txt,WA
22,dok384.txt,WA
23,dok80.txt,WA
24,dok9.txt,WA
25,dok231.txt,WA
26,dok351.txt,WA
27,dok334.txt,WA
28,dok302.txt,WA
29,dok115.txt,WA
30,dok44.txt,WA
31,dok328.txt,WA
32,dok108.txt,WA
33,dok37.txt,WA
34,dok385.txt,WA
35,dok135.txt,WA
36,dok64.txt,WA
37,dok261.txt,WA
38,dok126.txt,WA
39,dok55.txt,WA
40,dok121.txt,WA
41,dok50.txt,WA
42,dok263.txt,WA
43,dok6.txt,WA
44,dok77.txt,WA
45,dok330.txt,WA
46,dok332.txt,WA
47,dok114.txt,WA
48,dok43.txt,WA
49,dok214.txt,WA
50,dok13.txt,WA
