rank,document,verdict
1,dok264.txt,AC
2,dok400.txt,AC
3,dok232.txt,WA
4,dok256.txt,AC
5,dok366.txt,AC
6,dok364.txt,WA
7,dok363.txt,WA
8,dok253.txt,AC
9,dok262.txt,WA
10,dok278.txt,WA
11,dok267.txt,AC
12,dok308.txt,AC
13,dok269.txt,AC
14,dok151.txt,WA
15,dok310.txt,WA
16,dok166.txt,WA
17,dok190.txt,WA
18,dok301.txt,WA
19,dok127.txt,WA
20,dok56.txt,WA
21,dok270.txt,WA
22,dok213.txt,WA
23,dok192.txt,WA
24,dok132.txt,WA
25,dok61.txt,WA
26,dok242.txt,WA
27,dok357.txt,WA
28,dok18.txt,WA
29,dok360.txt,WA
30,dok89.txt,WA
31,dok197.txt,WA
32,dok350.txt,WA
33,dok186.txt,WA
34,dok386.txt,WA
35,dok203.txt,WA
36,dok217.txt,WA
37,dok122.txt,WA
38,dok51.txt,WA
39,dok138.txt,WA
40,dok67.txt,WA
41,dok352.txt,WA
42,dok183.txt,WA
43,dok133.txt,WA
44,dok187.txt,WA
45,dok62.txt,WA
46,dok11.txt,WA
47,dok82.txt,WA
48,dok184.txt,WA
49,dok339.txt,WA
50,dok383.txt,WA
