rank,document,verdict,Precision,Recall
1,dok253.txt,AC,1.0,0.16666666666666666
2,dok402.txt,WA,0.5,0.16666666666666666
3,dok252.txt,WA,0.3333333333333333,0.16666666666666666
4,dok198.txt,AC,0.5,0.3333333333333333
5,dok365.txt,AC,0.6,0.5
6,dok248.txt,AC,0.6666666666666666,0.6666666666666666
7,dok353.txt,WA,0.5714285714285714,0.6666666666666666
8,dok190.txt,AC,0.625,0.8333333333333334
9,dok261.txt,WA,0.5555555555555556,0.8333333333333334
10,dok301.txt,AC,0.6,1.0
average precision,0.5951984126984126
