rank,document,verdict
1,dok365.txt,AC
2,dok402.txt,WA
3,dok212.txt,WA
4,dok248.txt,AC
5,dok247.txt,WA
6,dok110.txt,WA
7,dok39.txt,WA
8,dok253.txt,AC
9,dok218.txt,WA
10,dok398.txt,WA
11,dok148.txt,WA
12,dok145.txt,WA
13,dok149.txt,WA
14,dok276.txt,WA
15,dok362.txt,WA
16,dok225.txt,WA
17,dok285.txt,WA
18,dok357.txt,WA
19,dok228.txt,WA
20,dok161.txt,WA
21,dok400.txt,WA
22,dok368.txt,WA
23,dok192.txt,WA
24,dok335.txt,WA
25,dok369.txt,WA
26,dok222.txt,WA
27,dok153.txt,WA
28,dok289.txt,WA
29,dok147.txt,WA
30,dok215.txt,WA
31,dok242.txt,WA
32,dok256.txt,WA
33,dok307.txt,WA
34,dok366.txt,WA
35,dok255.txt,WA
36,dok108.txt,WA
37,dok37.txt,WA
38,dok251.txt,WA
39,dok205.txt,WA
40,dok249.txt,WA
41,dok252.txt,WA
42,dok367.txt,WA
43,dok198.txt,WA
44,dok105.txt,WA
45,dok34.txt,WA
46,dok237.txt,WA
47,dok217.txt,WA
48,dok172.txt,AC
49,dok245.txt,WA
50,dok123.txt,WA
51,dok52.txt,WA
52,dok208.txt,WA
53,dok377.txt,WA
54,dok347.txt,WA
55,dok211.txt,WA
56,dok354.txt,WA
57,dok338.txt,WA
58,dok230.txt,WA
59,dok312.txt,WA
60,dok169.txt,WA
61,dok150.txt,WA
62,dok364.txt,WA
63,dok195.txt,WA
64,dok314.txt,WA
65,dok235.txt,WA
66,dok190.txt,AC
67,dok301.txt,AC
68,dok296.txt,WA
69,dok234.txt,WA
70,dok141.txt,WA
71,dok70.txt,WA
72,dok243.txt,WA
73,dok109.txt,WA
74,dok38.txt,WA
75,dok227.txt,WA
76,dok1.txt,WA
77,dok72.txt,WA
78,dok214.txt,WA
79,dok375.txt,WA
80,dok209.txt,WA
81,dok224.txt,WA
82,dok399.txt,WA
83,dok283.txt,WA
84,dok139.txt,WA
85,dok68.txt,WA
86,dok104.txt,WA
87,dok33.txt,WA
88,dok164.txt,WA
89,dok287.txt,WA
90,dok24.txt,WA
91,dok95.txt,WA
92,dok183.txt,WA
93,dok394.txt,WA
94,dok140.txt,WA
95,dok69.txt,WA
96,dok236.txt,WA
97,dok188.txt,WA
98,dok100.txt,WA
99,dok29.txt,WA
100,dok103.txt,WA
