rank,document,verdict
1,dok284.txt,WA
2,dok144.txt,WA
3,dok365.txt,AC
4,dok247.txt,WA
5,dok110.txt,WA
6,dok39.txt,WA
7,dok134.txt,WA
8,dok63.txt,WA
9,dok359.txt,WA
10,dok298.txt,WA
11,dok197.txt,WA
12,dok187.txt,WA
13,dok249.txt,AC
14,dok253.txt,WA
15,dok222.txt,WA
16,dok350.txt,WA
17,dok221.txt,AC
18,dok139.txt,WA
19,dok68.txt,WA
20,dok277.txt,WA
21,dok146.txt,WA
22,dok161.txt,WA
23,dok402.txt,WA
24,dok208.txt,AC
25,dok193.txt,WA
26,dok306.txt,WA
27,dok378.txt,WA
28,dok103.txt,WA
29,dok32.txt,WA
30,dok399.txt,WA
31,dok236.txt,WA
32,dok235.txt,WA
33,dok377.txt,WA
34,dok347.txt,WA
35,dok230.txt,AC
36,dok251.txt,AC
37,dok344.txt,WA
38,dok220.txt,WA
39,dok343.txt,AC
40,dok373.txt,WA
41,dok248.txt,WA
42,dok282.txt,WA
43,dok148.txt,WA
44,dok149.txt,WA
45,dok338.txt,WA
46,dok140.txt,WA
47,dok69.txt,WA
48,dok394.txt,AC
49,dok259.txt,WA
50,dok307.txt,WA
51,dok147.txt,WA
52,dok153.txt,WA
53,dok289.txt,WA
54,dok218.txt,WA
55,dok199.txt,WA
56,dok396.txt,WA
57,dok142.txt,AC
58,dok71.txt,AC
59,dok183.txt,WA
60,dok273.txt,WA
61,dok315.txt,WA
62,dok212.txt,WA
63,dok192.txt,WA
64,dok205.txt,WA
65,dok283.txt,WA
66,dok225.txt,WA
67,dok195.txt,WA
68,dok141.txt,AC
69,dok70.txt,AC
70,dok237.txt,WA
71,dok382.txt,WA
72,dok164.txt,WA
73,dok287.txt,WA
74,dok172.txt,WA
75,dok360.txt,WA
76,dok369.txt,WA
77,dok368.txt,WA
78,dok271.txt,WA
79,dok233.txt,WA
80,dok376.txt,WA
81,dok226.txt,WA
82,dok397.txt,WA
83,dok320.txt,WA
84,dok321.txt,WA
85,dok327.txt,WA
86,dok234.txt,WA
87,dok143.txt,WA
88,dok393.txt,WA
89,dok227.txt,WA
90,dok137.txt,WA
91,dok66.txt,WA
92,dok158.txt,WA
93,dok286.txt,WA
94,dok232.txt,WA
95,dok116.txt,WA
96,dok45.txt,WA
97,dok111.txt,WA
98,dok40.txt,WA
99,dok219.txt,WA
100,dok296.txt,WA
