rank,document,verdict
1,dok27.txt,WA
2,dok98.txt,WA
3,dok80.txt,AC
4,dok9.txt,AC
5,dok385.txt,AC
6,dok389.txt,WA
7,dok325.txt,WA
8,dok268.txt,WA
9,dok17.txt,WA
10,dok88.txt,AC
11,dok224.txt,WA
12,dok126.txt,WA
13,dok55.txt,WA
14,dok11.txt,WA
15,dok82.txt,WA
16,dok383.txt,AC
17,dok20.txt,WA
18,dok91.txt,AC
19,dok384.txt,WA
20,dok365.txt,WA
21,dok6.txt,WA
22,dok77.txt,WA
23,dok209.txt,WA
24,dok102.txt,WA
25,dok31.txt,WA
26,dok151.txt,WA
27,dok310.txt,WA
28,dok263.txt,AC
29,dok195.txt,WA
30,dok127.txt,WA
31,dok56.txt,WA
32,dok23.txt,WA
33,dok94.txt,WA
34,dok13.txt,WA
35,dok84.txt,WA
36,dok248.txt,WA
37,dok206.txt,WA
38,dok192.txt,WA
39,dok198.txt,WA
40,dok166.txt,WA
41,dok392.txt,WA
42,dok174.txt,WA
43,dok345.txt,WA
44,dok279.txt,WA
45,dok333.txt,WA
46,dok197.txt,WA
47,dok22.txt,WA
48,dok93.txt,AC
49,dok253.txt,WA
50,dok4.txt,WA
51,dok75.txt,WA
52,dok261.txt,WA
53,dok165.txt,WA
54,dok79.txt,AC
55,dok8.txt,AC
56,dok163.txt,WA
57,dok110.txt,WA
58,dok39.txt,WA
59,dok21.txt,AC
60,dok92.txt,AC
61,dok18.txt,WA
62,dok89.txt,WA
63,dok227.txt,WA
64,dok157.txt,WA
65,dok356.txt,WA
66,dok10.txt,WA
67,dok81.txt,WA
68,dok265.txt,AC
69,dok322.txt,AC
70,dok203.txt,WA
71,dok155.txt,WA
72,dok24.txt,AC
73,dok95.txt,AC
74,dok139.txt,WA
75,dok68.txt,WA
76,dok334.txt,WA
77,dok241.txt,WA
78,dok402.txt,WA
79,dok173.txt,WA
80,dok323.txt,WA
81,dok148.txt,WA
82,dok113.txt,WA
83,dok42.txt,WA
84,dok331.txt,WA
85,dok332.txt,WA
86,dok5.txt,WA
87,dok76.txt,WA
88,dok187.txt,WA
89,dok390.txt,WA
90,dok328.txt,AC
91,dok252.txt,WA
92,dok386.txt,WA
93,dok19.txt,WA
94,dok90.txt,WA
95,dok186.txt,WA
96,dok170.txt,WA
97,dok285.txt,WA
98,dok15.txt,AC
99,dok86.txt,WA
100,dok247.txt,WA
