rank,document,verdict,Precision,Recall
1,dok385.txt,AC,1.0,0.14285714285714285
2,dok304.txt,WA,0.5,0.14285714285714285
3,dok14.txt,AC,0.6666666666666666,0.2857142857142857
4,dok85.txt,AC,0.75,0.42857142857142855
5,dok167.txt,AC,0.8,0.5714285714285714
6,dok316.txt,AC,0.8333333333333334,0.7142857142857143
7,dok23.txt,WA,0.7142857142857143,0.7142857142857143
8,dok94.txt,WA,0.625,0.7142857142857143
9,dok24.txt,AC,0.6666666666666666,0.8571428571428571
10,dok95.txt,AC,0.7,1.0
average precision,0.7255952380952382
