rank,document,verdict
1,dok253.txt,WA
2,dok394.txt,WA
3,dok24.txt,WA
4,dok95.txt,WA
5,dok365.txt,AC
6,dok402.txt,AC
7,dok248.txt,AC
8,dok385.txt,WA
9,dok399.txt,WA
10,dok142.txt,WA
11,dok71.txt,WA
12,dok203.txt,WA
13,dok217.txt,WA
14,dok161.txt,WA
15,dok209.txt,WA
16,dok401.txt,WA
17,dok145.txt,WA
18,dok200.txt,WA
19,dok140.txt,WA
20,dok69.txt,WA
21,dok343.txt,WA
22,dok22.txt,WA
23,dok93.txt,WA
24,dok249.txt,WA
25,dok276.txt,WA
26,dok309.txt,WA
27,dok260.txt,WA
28,dok110.txt,AC
29,dok39.txt,AC
30,dok147.txt,WA
31,dok289.txt,WA
32,dok192.txt,WA
33,dok236.txt,WA
34,dok379.txt,WA
35,dok153.txt,WA
36,dok230.txt,WA
37,dok247.txt,WA
38,dok228.txt,WA
39,dok218.txt,WA
40,dok204.txt,WA
41,dok168.txt,WA
42,dok215.txt,WA
43,dok296.txt,WA
44,dok195.txt,AC
45,dok221.txt,WA
46,dok255.txt,WA
47,dok345.txt,WA
48,dok174.txt,WA
49,dok212.txt,WA
50,dok243.txt,WA
