rank,document,verdict
1,dok184.txt,WA
2,dok339.txt,WA
3,dok378.txt,WA
4,dok183.txt,WA
5,dok359.txt,WA
6,dok242.txt,WA
7,dok357.txt,WA
8,dok190.txt,WA
9,dok301.txt,WA
10,dok360.txt,WA
11,dok350.txt,WA
12,dok187.txt,WA
13,dok383.txt,WA
14,dok172.txt,WA
15,dok393.txt,WA
16,dok203.txt,WA
17,dok197.txt,WA
18,dok264.txt,AC
19,dok233.txt,WA
20,dok298.txt,WA
21,dok282.txt,WA
22,dok267.txt,AC
23,dok308.txt,AC
24,dok177.txt,WA
25,dok80.txt,WA
26,dok9.txt,WA
27,dok248.txt,WA
28,dok400.txt,AC
29,dok232.txt,WA
30,dok256.txt,AC
31,dok366.txt,AC
32,dok186.txt,WA
33,dok318.txt,WA
34,dok364.txt,WA
35,dok376.txt,WA
36,dok386.txt,WA
37,dok268.txt,WA
38,dok325.txt,WA
39,dok288.txt,WA
40,dok192.txt,WA
41,dok148.txt,WA
42,dok285.txt,WA
43,dok363.txt,WA
44,dok253.txt,AC
45,dok133.txt,WA
46,dok62.txt,WA
47,dok173.txt,WA
48,dok323.txt,WA
49,dok198.txt,WA
50,dok178.txt,WA
