rank,document,verdict
1,dok257.txt,WA
2,dok269.txt,WA
3,dok144.txt,AC
4,dok377.txt,WA
5,dok284.txt,WA
6,dok276.txt,WA
7,dok296.txt,WA
8,dok398.txt,AC
9,dok147.txt,AC
10,dok368.txt,AC
11,dok153.txt,AC
12,dok289.txt,AC
13,dok283.txt,WA
14,dok275.txt,WA
15,dok369.txt,WA
16,dok376.txt,WA
17,dok150.txt,WA
18,dok169.txt,WA
19,dok399.txt,WA
20,dok379.txt,WA
21,dok367.txt,WA
22,dok145.txt,AC
23,dok228.txt,WA
24,dok270.txt,WA
25,dok185.txt,WA
26,dok271.txt,WA
27,dok327.txt,WA
28,dok148.txt,WA
29,dok394.txt,WA
30,dok218.txt,WA
31,dok28.txt,WA
32,dok99.txt,WA
33,dok161.txt,AC
34,dok230.txt,AC
35,dok264.txt,WA
36,dok130.txt,WA
37,dok59.txt,WA
38,dok298.txt,WA
39,dok285.txt,WA
40,dok210.txt,WA
41,dok135.txt,WA
42,dok64.txt,WA
43,dok295.txt,WA
44,dok281.txt,AC
45,dok164.txt,WA
46,dok287.txt,WA
47,dok191.txt,WA
48,dok326.txt,WA
49,dok375.txt,WA
50,dok362.txt,WA
