rank,document,verdict
1,dok338.txt,WA
2,dok219.txt,WA
3,dok214.txt,WA
4,dok149.txt,AC
5,dok336.txt,AC
6,dok134.txt,WA
7,dok63.txt,WA
8,dok347.txt,AC
9,dok340.txt,AC
10,dok216.txt,AC
11,dok106.txt,WA
12,dok35.txt,WA
13,dok293.txt,WA
14,dok151.txt,WA
15,dok310.txt,WA
16,dok222.txt,WA
17,dok270.txt,WA
18,dok169.txt,WA
19,dok103.txt,WA
20,dok32.txt,WA
21,dok379.txt,WA
22,dok107.txt,WA
23,dok36.txt,WA
24,dok357.txt,WA
25,dok358.txt,WA
26,dok223.txt,WA
27,dok324.txt,WA
28,dok298.txt,WA
29,dok360.txt,WA
30,dok375.txt,WA
31,dok150.txt,WA
32,dok194.txt,WA
33,dok123.txt,WA
34,dok52.txt,WA
35,dok105.txt,WA
36,dok34.txt,WA
37,dok242.txt,WA
38,dok374.txt,WA
39,dok187.txt,WA
40,dok172.txt,WA
41,dok380.txt,WA
42,dok234.txt,WA
43,dok190.txt,AC
44,dok301.txt,WA
45,dok220.txt,WA
46,dok231.txt,WA
47,dok351.txt,WA
48,dok205.txt,WA
49,dok399.txt,WA
50,dok314.txt,WA
