rank,document,verdict
1,dok219.txt,WA
2,dok338.txt,WA
3,dok144.txt,WA
4,dok107.txt,WA
5,dok36.txt,WA
6,dok134.txt,WA
7,dok63.txt,WA
8,dok284.txt,WA
9,dok145.txt,AC
10,dok276.txt,AC
11,dok296.txt,WA
12,dok362.txt,WA
13,dok222.txt,WA
14,dok377.txt,WA
15,dok108.txt,WA
16,dok37.txt,WA
17,dok205.txt,WA
18,dok253.txt,WA
19,dok368.txt,WA
20,dok228.txt,WA
21,dok234.txt,WA
22,dok281.txt,WA
23,dok365.txt,WA
24,dok283.txt,WA
25,dok148.txt,WA
26,dok285.txt,WA
27,dok277.txt,WA
28,dok225.txt,WA
29,dok248.txt,WA
30,dok192.txt,WA
31,dok247.txt,WA
32,dok369.txt,WA
33,dok402.txt,WA
34,dok335.txt,WA
35,dok209.txt,WA
36,dok363.txt,WA
37,dok161.txt,WA
38,dok379.txt,WA
39,dok275.txt,WA
40,dok210.txt,WA
41,dok218.txt,WA
42,dok254.txt,WA
43,dok244.txt,WA
44,dok272.txt,WA
45,dok357.txt,WA
46,dok249.txt,WA
47,dok204.txt,WA
48,dok307.txt,WA
49,dok143.txt,WA
50,dok158.txt,WA
