rank,document,verdict
1,dok124.txt,AC
2,dok53.txt,AC
3,dok133.txt,WA
4,dok62.txt,WA
5,dok22.txt,WA
6,dok93.txt,WA
7,dok333.txt,WA
8,dok389.txt,WA
9,dok328.txt,WA
10,dok125.txt,WA
11,dok54.txt,WA
12,dok4.txt,WA
13,dok75.txt,WA
14,dok259.txt,WA
15,dok268.txt,WA
16,dok325.txt,WA
17,dok230.txt,WA
18,dok263.txt,WA
19,dok24.txt,WA
20,dok95.txt,WA
21,dok270.txt,WA
22,dok332.txt,WA
23,dok390.txt,WA
24,dok394.txt,WA
25,dok385.txt,WA
26,dok353.txt,WA
27,dok142.txt,WA
28,dok71.txt,WA
29,dok186.txt,WA
30,dok21.txt,WA
31,dok92.txt,WA
32,dok127.txt,WA
33,dok56.txt,WA
34,dok131.txt,WA
35,dok60.txt,WA
36,dok213.txt,WA
37,dok234.txt,WA
38,dok231.txt,WA
39,dok351.txt,WA
40,dok393.txt,WA
41,dok244.txt,WA
42,dok157.txt,WA
43,dok132.txt,WA
44,dok61.txt,WA
45,dok180.txt,WA
46,dok232.txt,WA
47,dok136.txt,WA
48,dok65.txt,WA
49,dok188.txt,WA
50,dok27.txt,WA
51,dok98.txt,WA
52,dok80.txt,WA
53,dok9.txt,WA
54,dok275.txt,WA
55,dok265.txt,WA
56,dok322.txt,WA
57,dok343.txt,WA
58,dok185.txt,WA
59,dok274.txt,WA
60,dok102.txt,WA
61,dok31.txt,WA
62,dok366.txt,WA
63,dok224.txt,WA
64,dok20.txt,WA
65,dok91.txt,WA
66,dok363.txt,WA
67,dok253.txt,WA
68,dok256.txt,WA
69,dok209.txt,WA
70,dok236.txt,WA
71,dok140.txt,WA
72,dok69.txt,WA
73,dok271.txt,WA
74,dok327.txt,WA
75,dok269.txt,WA
76,dok162.txt,WA
77,dok126.txt,WA
78,dok55.txt,WA
79,dok356.txt,WA
80,dok371.txt,WA
81,dok264.txt,WA
82,dok308.txt,WA
83,dok128.txt,WA
84,dok57.txt,WA
85,dok267.txt,WA
86,dok273.txt,WA
87,dok315.txt,WA
88,dok262.txt,WA
89,dok278.txt,WA
90,dok112.txt,WA
91,dok41.txt,WA
92,dok249.txt,WA
93,dok342.txt,WA
94,dok220.txt,WA
95,dok260.txt,WA
96,dok399.txt,WA
97,dok16.txt,WA
98,dok266.txt,WA
99,dok87.txt,WA
100,dok18.txt,WA
