rank,document,verdict
1,dok276.txt,WA
2,dok398.txt,AC
3,dok296.txt,WA
4,dok283.txt,WA
5,dok368.txt,AC
6,dok147.txt,AC
7,dok153.txt,AC
8,dok289.txt,AC
9,dok377.txt,WA
10,dok367.txt,WA
11,dok376.txt,WA
12,dok145.txt,AC
13,dok295.txt,WA
14,dok379.txt,WA
15,dok281.txt,AC
16,dok228.txt,WA
17,dok161.txt,AC
18,dok148.txt,WA
19,dok285.txt,WA
20,dok164.txt,WA
21,dok287.txt,WA
22,dok144.txt,AC
23,dok362.txt,WA
24,dok225.txt,WA
25,dok240.txt,WA
26,dok369.txt,WA
27,dok294.txt,WA
28,dok146.txt,WA
29,dok156.txt,WA
30,dok230.txt,AC
31,dok298.txt,WA
32,dok344.txt,WA
33,dok399.txt,WA
34,dok193.txt,WA
35,dok306.txt,WA
36,dok257.txt,WA
37,dok375.txt,WA
38,dok253.txt,WA
39,dok269.txt,WA
40,dok143.txt,AC
41,dok158.txt,AC
42,dok286.txt,AC
43,dok288.txt,WA
44,dok249.txt,WA
45,dok272.txt,WA
46,dok208.txt,WA
47,dok251.txt,WA
48,dok235.txt,WA
49,dok401.txt,WA
50,dok169.txt,WA
51,dok307.txt,AC
52,dok215.txt,WA
53,dok181.txt,WA
54,dok231.txt,AC
55,dok351.txt,WA
56,dok150.txt,WA
57,dok184.txt,WA
58,dok138.txt,WA
59,dok67.txt,WA
60,dok178.txt,WA
61,dok337.txt,WA
62,dok339.txt,WA
63,dok317.txt,WA
64,dok370.txt,WA
65,dok313.txt,WA
66,dok135.txt,WA
67,dok64.txt,WA
68,dok350.txt,WA
69,dok256.txt,WA
70,dok366.txt,WA
71,dok212.txt,WA
72,dok236.txt,WA
73,dok175.txt,WA
74,dok275.txt,WA
75,dok365.txt,WA
76,dok284.txt,WA
77,dok335.txt,WA
78,dok105.txt,WA
79,dok34.txt,WA
80,dok373.txt,WA
81,dok232.txt,WA
82,dok400.txt,WA
83,dok227.txt,WA
84,dok219.txt,WA
85,dok402.txt,WA
86,dok395.txt,WA
87,dok218.txt,WA
88,dok318.txt,WA
89,dok332.txt,WA
90,dok394.txt,WA
91,dok271.txt,WA
92,dok327.txt,WA
93,dok349.txt,WA
94,dok205.txt,WA
95,dok374.txt,WA
96,dok363.txt,WA
97,dok123.txt,WA
98,dok52.txt,WA
99,dok139.txt,WA
100,dok68.txt,WA
