rank,document,verdict
1,dok365.txt,WA
2,dok385.txt,AC
3,dok107.txt,WA
4,dok36.txt,WA
5,dok247.txt,WA
6,dok248.txt,WA
7,dok108.txt,WA
8,dok37.txt,WA
9,dok192.txt,WA
10,dok335.txt,WA
11,dok261.txt,WA
12,dok302.txt,WA
13,dok110.txt,WA
14,dok39.txt,WA
15,dok394.txt,WA
16,dok157.txt,AC
17,dok212.txt,WA
18,dok112.txt,WA
19,dok41.txt,WA
20,dok21.txt,WA
21,dok92.txt,WA
22,dok331.txt,WA
23,dok134.txt,WA
24,dok63.txt,WA
25,dok380.txt,AC
26,dok24.txt,WA
27,dok95.txt,WA
28,dok230.txt,WA
29,dok121.txt,WA
30,dok50.txt,WA
31,dok123.txt,WA
32,dok52.txt,WA
33,dok243.txt,WA
34,dok25.txt,AC
35,dok96.txt,AC
36,dok253.txt,WA
37,dok328.txt,WA
38,dok113.txt,WA
39,dok42.txt,WA
40,dok117.txt,WA
41,dok46.txt,WA
42,dok194.txt,WA
43,dok249.txt,WA
44,dok142.txt,WA
45,dok71.txt,WA
46,dok269.txt,WA
47,dok263.txt,WA
48,dok279.txt,WA
49,dok399.txt,WA
50,dok111.txt,WA
