rank,document,verdict
1,dok253.txt,AC
2,dok402.txt,WA
3,dok365.txt,WA
4,dok269.txt,AC
5,dok319.txt,WA
6,dok189.txt,WA
7,dok19.txt,WA
8,dok90.txt,WA
9,dok400.txt,AC
10,dok202.txt,WA
11,dok111.txt,WA
12,dok40.txt,WA
13,dok3.txt,WA
14,dok74.txt,WA
15,dok209.txt,WA
16,dok203.txt,WA
17,dok275.txt,WA
18,dok16.txt,WA
19,dok87.txt,WA
20,dok101.txt,WA
21,dok30.txt,WA
22,dok366.txt,AC
23,dok256.txt,AC
24,dok266.txt,WA
25,dok115.txt,WA
26,dok44.txt,WA
27,dok257.txt,WA
28,dok267.txt,AC
29,dok308.txt,AC
30,dok17.txt,WA
31,dok88.txt,WA
32,dok165.txt,WA
33,dok213.txt,WA
34,dok364.txt,WA
35,dok264.txt,AC
36,dok159.txt,WA
37,dok129.txt,WA
38,dok58.txt,WA
39,dok196.txt,WA
40,dok353.txt,WA
41,dok392.txt,WA
42,dok363.txt,WA
43,dok240.txt,WA
44,dok243.txt,WA
45,dok183.txt,WA
46,dok279.txt,WA
47,dok232.txt,WA
48,dok252.txt,WA
49,dok262.txt,WA
50,dok278.txt,WA
