rank,document,verdict
1,dok385.txt,AC
2,dok263.txt,AC
3,dok20.txt,WA
4,dok91.txt,AC
5,dok325.txt,WA
6,dok268.txt,WA
7,dok22.txt,WA
8,dok93.txt,AC
9,dok17.txt,WA
10,dok88.txt,AC
11,dok165.txt,WA
12,dok383.txt,AC
13,dok79.txt,AC
14,dok8.txt,AC
15,dok23.txt,WA
16,dok94.txt,WA
17,dok21.txt,AC
18,dok92.txt,AC
19,dok80.txt,AC
20,dok9.txt,AC
21,dok157.txt,WA
22,dok356.txt,WA
23,dok265.txt,AC
24,dok322.txt,AC
25,dok24.txt,AC
26,dok95.txt,AC
27,dok113.txt,WA
28,dok42.txt,WA
29,dok331.txt,WA
30,dok332.txt,WA
31,dok390.txt,WA
32,dok328.txt,AC
33,dok19.txt,WA
34,dok90.txt,WA
35,dok13.txt,WA
36,dok84.txt,WA
37,dok304.txt,WA
38,dok261.txt,WA
39,dok162.txt,WA
40,dok14.txt,AC
41,dok167.txt,AC
42,dok316.txt,AC
43,dok85.txt,AC
44,dok388.txt,WA
45,dok258.txt,WA
46,dok384.txt,WA
47,dok11.txt,WA
48,dok82.txt,WA
49,dok392.txt,WA
50,dok389.txt,WA
